Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1743,528228275,120,RL,53.0,3922,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,5,3,3,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,5,Y,SBrkr,1402,0,0,1402,0.0,2.0,0,2,2,1,4,7,7,1,4,Attchd,2006.0,3,3.0,648.0,3,3,Y,120,16,0,0,0,0,0,No Fence,None,0,2,2007,New,194201
472,528228450,120,RL,43.0,3182,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,GLQ,16.0,Unf,0.0,1330.0,1346.0,GasA,5,Y,SBrkr,1504,0,0,1504,0.0,0.0,2,0,1,1,4,7,7,1,4,Attchd,2005.0,3,2.0,457.0,3,3,Y,156,0,0,0,0,0,0,No Fence,None,0,5,2009,WD ,181000
1921,535154080,20,RL,75.0,9750,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,3,3,1,Rec,608.0,Unf,0.0,834.0,1442.0,GasA,4,Y,SBrkr,1442,0,0,1442,0.0,0.0,1,1,4,1,3,7,7,0,0,Attchd,1958.0,2,1.0,301.0,3,3,Y,0,0,275,0,0,0,0,No Fence,Shed,500,4,2007,COD,157900
2778,907187010,60,RL,72.0,13426,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,GLQ,894.0,Unf,0.0,57.0,951.0,GasA,5,Y,SBrkr,951,828,0,1779,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1999.0,3,2.0,586.0,3,3,Y,208,107,0,0,0,0,0,No Fence,None,0,9,2006,WD ,217000
526,528480040,60,FV,85.0,10574,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,5,Y,SBrkr,1082,871,0,1953,0.0,0.0,2,1,3,1,4,9,7,1,4,Attchd,2005.0,2,3.0,1043.0,3,3,Y,160,50,0,0,0,0,0,No Fence,None,0,5,2009,WD ,252000
2795,907262080,60,RL,70.0,8726,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,872.0,872.0,GasA,5,Y,SBrkr,872,1037,0,1909,0.0,0.0,2,1,4,1,4,8,7,0,0,BuiltIn,2002.0,2,2.0,529.0,3,3,Y,0,108,0,0,0,0,0,No Fence,None,0,9,2006,WD ,197000
478,528240030,60,RL,62.0,7984,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,868.0,868.0,GasA,5,Y,SBrkr,868,762,0,1630,0.0,0.0,2,1,3,1,4,7,7,1,4,BuiltIn,2004.0,3,2.0,436.0,3,3,Y,120,48,0,0,0,0,0,No Fence,None,0,9,2009,WD ,189500
2841,909101050,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,686.0,686.0,GasW,4,Y,SBrkr,686,564,0,1250,0.0,1.0,1,1,3,1,2,7,7,0,0,Detchd,1955.0,1,1.0,280.0,3,3,P,207,0,96,0,0,0,0,No Fence,None,0,7,2006,WD ,116000
119,534251320,20,RL,0.0,9790,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,1,ALQ,569.0,Rec,81.0,678.0,1328.0,GasA,3,Y,SBrkr,1328,0,0,1328,1.0,0.0,1,1,3,1,3,6,7,2,4,Attchd,1963.0,1,2.0,528.0,3,3,Y,0,26,0,0,0,0,0,No Fence,None,0,6,2010,WD ,143000
1960,535451040,20,RL,60.0,7200,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,BLQ,534.0,Rec,96.0,246.0,876.0,GasA,3,Y,SBrkr,988,0,0,988,0.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1950.0,1,1.0,276.0,3,3,Y,0,80,0,0,0,0,0,No Fence,None,0,5,2007,WD ,119000
1277,535455090,50,RL,60.0,7200,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Rec,673.0,Unf,0.0,181.0,854.0,GasA,2,Y,FuseA,854,424,0,1278,0.0,0.0,1,0,4,1,3,6,7,0,0,Attchd,1954.0,1,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,MnWw,None,0,4,2008,WD ,127500
2466,528480110,60,FV,65.0,8125,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,858.0,858.0,GasA,5,Y,SBrkr,858,858,0,1716,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2005.0,2,2.0,615.0,3,3,Y,0,53,0,0,0,0,0,No Fence,None,0,2,2006,WD ,200825
2844,909101330,30,RL,60.0,8088,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,2,3,1922,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,498.0,498.0,GasA,3,N,FuseF,498,0,0,498,0.0,0.0,1,0,1,1,3,3,7,0,0,Detchd,1922.0,1,1.0,216.0,2,2,N,0,0,100,0,0,0,0,No Fence,None,0,2,2006,ConLD,35000
1028,527357180,60,RL,0.0,12511,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1978,1978,Mansard,WdShake,Plywood,Plywood,BrkFace,168.0,4,3,PConc,4,3,1,ALQ,988.0,Unf,0.0,432.0,1420.0,GasA,5,Y,SBrkr,1420,1420,0,2840,0.0,1.0,2,1,4,1,4,8,5,2,4,Attchd,1978.0,3,4.0,1314.0,3,4,Y,0,16,0,0,208,0,0,MnPrv,None,0,12,2008,WD ,292500
1043,527451060,160,RM,21.0,1869,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,3,3,CBlock,3,3,1,Rec,321.0,Unf,0.0,162.0,483.0,GasA,3,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,3,5,7,0,0,Detchd,1987.0,1,1.0,280.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,9,2008,WD ,106000
231,905201030,30,RL,94.0,9259,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,Unf,0.0,Unf,0.0,660.0,660.0,GasA,3,N,SBrkr,756,0,0,756,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1945.0,1,2.0,440.0,3,3,N,80,0,0,0,0,0,0,No Fence,None,0,6,2010,WD ,85000
461,528186010,20,RL,129.0,16770,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,4,3,PConc,5,3,4,GLQ,1196.0,Unf,0.0,516.0,1712.0,GasA,5,Y,SBrkr,1712,0,0,1712,1.0,0.0,2,0,3,1,4,8,7,1,4,Attchd,2002.0,2,3.0,701.0,3,3,Y,218,183,0,0,0,0,0,No Fence,None,0,9,2009,WD ,286500
33,527452190,120,RL,53.0,4043,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,ALQ,360.0,Unf,0.0,709.0,1069.0,GasA,3,Y,SBrkr,1069,0,0,1069,0.0,0.0,2,0,2,1,3,4,7,1,2,Attchd,1977.0,2,2.0,440.0,3,3,Y,0,55,0,0,165,0,0,No Fence,None,0,7,2010,WD ,127500
1795,528456230,20,FV,75.0,9000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,5,Y,SBrkr,1335,0,0,1335,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2007.0,2,2.0,575.0,3,3,Y,0,210,0,0,0,0,0,No Fence,None,0,6,2007,New,210400
1073,528186030,120,RL,62.0,12677,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,5,3,PConc,5,3,4,GLQ,1218.0,Unf,0.0,300.0,1518.0,GasA,5,Y,SBrkr,1518,0,0,1518,0.0,0.0,1,1,1,1,5,6,7,1,4,Attchd,2003.0,2,2.0,588.0,3,3,Y,185,140,0,0,0,0,0,No Fence,None,0,4,2008,WD ,274000
1576,916384100,60,RL,107.0,12852,Pave,No Alley Access,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,GLQ,770.0,Unf,0.0,150.0,920.0,GasA,5,Y,SBrkr,920,860,0,1780,1.0,0.0,2,1,3,1,4,6,7,1,4,Attchd,2007.0,3,2.0,612.0,3,3,Y,0,192,0,0,0,0,0,No Fence,None,0,1,2008,New,264966
2044,903484080,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,2,1,Unf,0.0,Unf,0.0,771.0,771.0,GasA,2,Y,SBrkr,866,504,114,1484,0.0,0.0,2,0,3,1,3,6,0,0,0,Detchd,1910.0,1,1.0,264.0,3,2,N,14,211,0,0,84,0,0,No Fence,None,0,9,2007,COD,50000
185,902327040,50,RM,60.0,10800,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,3,1,LwQ,686.0,Unf,0.0,0.0,686.0,GasA,3,Y,SBrkr,966,686,0,1652,1.0,0.0,2,0,4,1,3,7,7,0,0,Detchd,1961.0,1,1.0,416.0,3,3,Y,0,0,196,0,0,0,0,No Fence,Shed,1200,6,2010,WD ,139000
1828,532476080,60,RL,0.0,19522,Pave,No Alley Access,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,4,3,PConc,4,3,1,GLQ,727.0,Unf,0.0,496.0,1223.0,GasA,4,Y,SBrkr,1271,1232,0,2503,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1990.0,2,2.0,564.0,3,3,Y,0,99,0,0,182,0,0,No Fence,None,0,2,2007,WD ,300000
344,526355080,80,RL,75.0,13860,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,GLQ,1410.0,Unf,0.0,542.0,1952.0,GasA,4,Y,SBrkr,2000,704,0,2704,1.0,0.0,2,1,4,1,5,9,7,3,3,Attchd,1972.0,3,2.0,538.0,3,3,Y,269,111,0,0,0,0,0,MnPrv,None,0,7,2009,WD ,345000
2152,907275080,20,RL,73.0,11927,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,4,3,PConc,4,3,4,BLQ,408.0,GLQ,465.0,683.0,1556.0,GasA,5,Y,SBrkr,1592,0,0,1592,0.0,0.0,2,0,3,1,4,7,7,1,3,Attchd,1994.0,3,2.0,484.0,3,3,Y,120,35,0,0,0,0,0,No Fence,None,0,6,2007,WD ,228000
1752,528250010,80,RL,0.0,11950,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,384.0,384.0,GasA,5,Y,SBrkr,754,640,0,1394,0.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2003.0,3,2.0,400.0,3,3,Y,100,0,0,0,0,0,0,No Fence,None,0,10,2007,WD ,165500
2637,902100130,70,RM,57.0,9906,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,686.0,686.0,GasA,2,N,SBrkr,810,518,0,1328,0.0,0.0,1,0,3,1,3,8,7,0,0,Detchd,1940.0,1,1.0,210.0,3,3,Y,0,172,60,0,0,0,0,No Fence,None,0,9,2006,WD ,107000
1000,527127140,120,RL,41.0,4923,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,5,3,3,GLQ,1153.0,Unf,0.0,440.0,1593.0,GasA,5,Y,SBrkr,1593,0,0,1593,1.0,0.0,1,1,0,1,5,5,7,1,4,Attchd,2001.0,3,2.0,682.0,3,3,Y,0,120,0,0,224,0,0,No Fence,None,0,8,2008,WD ,286000
727,902477120,30,C (all),60.0,7879,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,495.0,Unf,0.0,225.0,720.0,GasA,3,N,FuseA,720,0,0,720,0.0,0.0,1,0,2,1,3,4,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,N,0,523,115,0,0,0,0,GdWo,None,0,11,2009,WD ,34900
2612,535403040,20,RL,66.0,7800,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,312.0,LwQ,600.0,0.0,912.0,GasA,3,Y,SBrkr,912,0,0,912,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1964.0,1,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,11,2006,WD ,115000
2422,528228340,120,RL,0.0,3196,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,4,Unf,0.0,Unf,0.0,1273.0,1273.0,GasA,5,Y,SBrkr,1456,0,0,1456,0.0,0.0,2,0,2,1,4,7,7,1,3,Attchd,2003.0,3,2.0,400.0,3,3,Y,143,20,0,0,0,0,0,No Fence,None,0,5,2006,WD ,215000
752,903429110,70,RM,68.0,9928,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,Unf,0.0,Unf,0.0,672.0,672.0,GasA,2,Y,SBrkr,1272,672,0,1944,0.0,0.0,2,0,3,1,3,8,5,0,0,Detchd,1915.0,1,1.0,216.0,3,3,N,24,28,0,0,0,0,0,No Fence,Shed,400,6,2009,WD ,179900
15,527182190,120,RL,0.0,6820,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,3,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,3,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,4,4,7,0,0,Attchd,1985.0,2,2.0,528.0,3,3,Y,0,54,0,0,140,0,0,No Fence,None,0,6,2010,WD ,212000
2319,527108030,60,RL,50.0,13128,Pave,No Alley Access,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,5,Y,SBrkr,1074,990,0,2064,0.0,0.0,2,1,4,1,4,7,7,1,4,Attchd,2005.0,3,2.0,527.0,3,3,Y,0,119,0,0,0,0,0,No Fence,None,0,1,2006,WD ,250000
2681,903233100,50,RM,52.0,6240,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,5,Y,SBrkr,1042,534,0,1576,0.0,0.0,1,0,3,1,3,8,7,1,4,Detchd,1928.0,1,1.0,225.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,8,2006,WD ,149000
1006,527163100,60,RL,0.0,8000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,GLQ,219.0,Unf,0.0,554.0,773.0,GasA,4,Y,SBrkr,773,885,0,1658,1.0,0.0,2,1,3,1,3,8,7,1,3,Attchd,1995.0,3,2.0,431.0,3,3,Y,224,84,0,0,0,0,0,No Fence,None,0,6,2008,WD ,188000
2596,535375040,30,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,Unf,0.0,Unf,0.0,713.0,713.0,GasA,5,Y,SBrkr,713,0,0,713,0.0,0.0,1,0,2,1,4,5,7,0,0,Detchd,1936.0,1,1.0,371.0,2,2,N,0,75,161,0,0,0,0,No Fence,None,0,10,2006,WD ,99800
2002,902408080,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,4,BrkTil,3,3,1,Unf,0.0,Unf,0.0,718.0,718.0,GasA,5,Y,SBrkr,1576,978,0,2554,0.0,0.0,1,1,3,1,3,8,7,0,0,Detchd,1996.0,1,2.0,704.0,3,3,P,0,48,143,0,0,0,0,No Fence,None,0,7,2007,WD ,159500
55,528231020,80,RL,67.0,13300,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,5,Y,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,4,7,7,1,4,BuiltIn,2004.0,3,2.0,400.0,3,3,Y,100,0,0,0,0,0,0,No Fence,None,0,6,2010,WD ,184500
2104,906380070,60,RL,69.0,9588,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4,3,PConc,5,3,1,Unf,0.0,Unf,0.0,1482.0,1482.0,GasA,5,Y,SBrkr,1482,1092,0,2574,0.0,0.0,2,1,3,1,5,10,7,1,4,BuiltIn,2007.0,3,3.0,868.0,3,3,Y,0,148,0,0,0,0,0,No Fence,None,0,11,2007,New,276000
1682,527453010,160,RL,24.0,2308,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,ALQ,556.0,Unf,0.0,248.0,804.0,GasA,3,Y,SBrkr,804,744,0,1548,1.0,0.0,2,1,3,1,4,7,7,1,3,Detchd,1976.0,1,2.0,440.0,3,3,Y,48,0,0,0,0,0,0,No Fence,None,0,7,2007,WD ,155000
977,923227080,20,RL,83.0,13383,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1969,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,BLQ,594.0,Unf,0.0,594.0,1188.0,GasA,5,Y,SBrkr,1404,0,0,1404,0.0,0.0,2,0,3,1,3,7,7,1,1,Attchd,1969.0,1,2.0,504.0,3,3,Y,0,16,0,0,0,0,0,No Fence,None,0,3,2009,WD ,160000
2548,534403440,60,RL,85.0,9350,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,ALQ,360.0,Unf,0.0,360.0,720.0,GasA,4,Y,SBrkr,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,7,1,1,Attchd,1964.0,3,2.0,480.0,3,3,Y,0,32,240,0,0,0,0,No Fence,None,0,7,2006,WD ,157500
340,924151040,20,RL,76.0,9892,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,4,GLQ,1341.0,LwQ,284.0,54.0,1679.0,GasA,5,Y,SBrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,4,6,7,2,3,Attchd,1994.0,1,2.0,482.0,3,3,Y,129,64,222,0,0,0,0,GdWo,None,0,2,2010,WD ,285000
1487,908102040,90,RL,67.0,8777,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,ALQ,1084.0,Unf,0.0,188.0,1272.0,GasA,4,Y,SBrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,3,9,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,N,0,70,0,0,0,0,0,GdPrv,None,0,9,2008,WD ,145900
1423,906223220,80,RL,85.0,10541,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,672.0,672.0,GasA,5,Y,SBrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1996.0,3,2.0,472.0,3,3,Y,100,33,0,0,0,0,0,No Fence,None,0,2,2008,WD ,229000
1342,903230120,20,RM,99.0,5940,Pave,No Alley Access,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946,1950,Gable,CompShg,MetalSd,CBlock,None,0.0,3,3,PConc,0,0,0,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,3,Y,FuseA,896,0,0,896,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1946.0,1,1.0,280.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,4,2008,ConLD,79000
1949,535378080,50,RL,60.0,10284,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,ALQ,1030.0,LwQ,66.0,55.0,1151.0,GasA,5,Y,SBrkr,845,436,0,1281,1.0,0.0,2,0,1,1,3,6,4,0,0,Detchd,1978.0,1,2.0,580.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,8,2007,WD ,128500
2444,528315070,60,RL,84.0,9660,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,3,PConc,4,3,1,GLQ,791.0,Unf,0.0,253.0,1044.0,GasA,5,Y,SBrkr,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,7,1,5,Attchd,1998.0,3,3.0,885.0,3,3,Y,210,31,0,0,0,0,0,No Fence,None,0,2,2006,WD ,286000
